,电影名称,评论人,星级,评论时间,题目,评论内容,有用,没用,回应,地理位置,情绪
147,变形金刚3的影评 (1590),一辈子的孤单,4,2011-07-06 15:51:10,我真的无法相信这个猥琐男可以拯救世界,我真的不希望有《变形金刚4》了，男主角就好像《终结者》里的那个男主角一样，整天以为自己可以拯救世界，急吼吼的要拯救世界。他连工作都找不到，上集里的女朋友也把他给甩了，新找的这个女朋友完全被老板送的奔驰车搞得神魂颠倒。就这样的猥琐男，居然可以在每一集里都可以拯...                     ,1.0,,0回应,江苏淮安,0.8985578656425308
148,变形金刚3的影评 (1590),榜爷,4,2011-07-06 15:51:10,电影慢谈之[0069] Transformers Dark Side of the Moon 变形金刚3 月黑之时,"片名的中文翻译明显是不对的，月黑之时是时间，Dark Side of the Moon却是月球的一面而已。不管老美的登月计划的出发点是什么，也别管那只是在沙漠中的一个纪录片还是真正的月球之行，在dark side of the moon, 或许真有着人类未曾探究的秘密。  变形金刚系列应该会接四连五的...                     ",1.0,,0回应,,0.36631431482295407
149,变形金刚3的影评 (1590),辉太狠,4,2011-07-06 15:51:10,听说还要拍4，5，6,"故事不如一部-----拖沓，场面不如二部------乱打 威震天，铁皮·····都死的一片片，擎天柱变独臂刀王 4,5,6将拍成新的3部曲，导演也将换人，我们继续掏钱 六面怪，惊破天，补天士都要出场 孩之宝玩具继续大卖                     ",1.0,,1回应,,0.5530359682909166
150,变形金刚3的影评 (1590),曹布,4,2011-07-06 15:51:10,其实我们一直看的都是广告,上完自习回来已经11点了，终于还是耐不住寂寞把变形金刚3点开了，本想着看一半，看到十二点准时睡觉，但是还是一口气看完了。我想说，剧情真的太一般了。不管你是否3D，是否特技，是否用帅哥靓女，我一直觉得电影还是故事最重要。   这次的变形金刚3影里有个亮点，就是伊利和...                     ,1.0,,0回应,四川成都,0.3955713434739796
151,变形金刚3的影评 (1590),追逐幸福,4,2011-07-06 15:51:10,比变2更加2,你妹的导演，毁了我的变形金刚梦。本期待3重现1的辉煌，结果居然比2还要差。故事背景很有新意但又驾驭不了导致无法自圆，至少一半的事情在放家庭伦理片，还有好几个很牵强的幽默段子。最后大决战，男主角一拨人折腾了很久完全不知道在干吗，在耍特技吗？毫无亮点。特种部队同样...                     ,1.0,,0回应,,0.22987882377830549
152,变形金刚3的影评 (1590),葡萄虾虾,4,2011-07-06 15:51:10,到底谁才是真正的变形金刚,因坐在第一排，起初，认真，女主角好有味道。。接着，颈通，头痛，腰痛。。。再接着，轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰轰。。。后来，不耐烦，睡了。。。最后，人类胜利。。。我问了我旁边的好朋友：到底这部戏中谁才...                     ,1.0,,0回应,,0.5782756095891064
153,变形金刚3的影评 (1590),露水谣,4,2011-07-06 15:51:10,迈克尔·贝，我吐你一身老血啊！！,原帖：http://blog.sina.com.cn/s/blog_4843c6500100uuwe.html          迈克尔·贝你是有多恨这个故事啊！预算不够还是对下一季票房的完全无期待，还是说根本对这个起源于日本的变形机器人的创意感到耻辱，所以用这样狗血的第3集来草草收场啊！！哈利波特都坚持到了7部，你那...                     ,1.0,,0回应,,0.8646101967289741
154,变形金刚3的影评 (1590),小船长,4,2011-07-06 15:51:10,还会有续集吗？,如果我说，这部电影我还是看不懂，尽管看了两遍，认真的看了两遍，我依然看不明白，也许是我因为我没有看之前的两部，下次去1107跟小袁好好讨论讨论，前两部的精髓。     晚上忽然小雨，妈妈问我带伞没有，我说没有，她说，那你等会自己回家，切，自己走呗。     走了很...                     ,,,1回应,安徽合肥,0.9232600762980585
155,变形金刚3的影评 (1590),钢铁侠,4,2011-07-06 15:51:10,变3究竟是不是一部好电影？——有感于某些文艺青年的疯狂吐槽,像变3的情节架构一样，我也要先铺垫一段被很多人怒斥为“闷得无必要”的废话。  我原本是没打算看变3的。豆瓣上评分不算高，且影评的语气苛刻得全像更年期女上司。我有点相信这种刻薄，因为变2我看的是蓝光碟，看到一半时几近睡着。再说我也不是钢丝，不是科幻迷，完全没有理由...                     ,1.0,,0回应,,0.9956185598282004
156,变形金刚3的影评 (1590),驴喷了,4,2011-07-06 15:51:10,你们不懂迈B的心，这其实是部谍战片,不得不说，魔法世界发起飙来与机械世界比，还是稍微带感多一些，虽然它们都用共通的地方--最后BOSS弱的一逼似的...魔法世界可以原谅，毕竟还是人嘛，也不能随时开启搜索魔法嘛，但是变形金刚算什么？！在第一部里就有热感应器和生命探测器了有木有啊！可以发现方圆几百...                     ,1.0,,4回应,心生,0.24501999350002956
157,变形金刚3的影评 (1590),Scorpio,4,2011-07-06 15:51:10,叹！弱不禁风！！！,这篇影评可能有剧透                        1，每次看完变形过后，总觉得周围的汽车一不留神就会突然变形，特别是那种跑得越来越快的。 2，毫无剧情可言，大部分都是扯皮时间。找工作、泡妞、吵架。喂，我看的是变形金刚呀！！！ 3，《变形金刚》拍的是城市宣传片么。这次是芝加哥当了炮灰。 4，《变形金刚N》=男主角的第...                     ,,,0回应,"Praha, Czech Republic",0.9781104660188288
158,变形金刚3的影评 (1590),O`TONE,4,2011-07-06 15:51:10,我不知道应该怎么描述这个电影，老子已经阻止不了你怀孕了。,这篇影评可能有剧透                        植入式广告，我不想说，中国企业的雄起。从 什么T到什么奶到什么听起来像是意大利糕点品牌的什么脑山寨国家品牌。 剧情跳跃，比我的作文还要跳跃，也就是说比折磨我的语文老师还折磨我地折磨的受不了。因为那个磕巴嘴女友的几句话，搞基兄弟威震天就屁颠屁颠跑过去帮擎天柱把他...                     ,1.0,,0回应,,0.9832167067122822
159,变形金刚3的影评 (1590),刚大木,4,2011-07-06 15:51:10,无高潮不尽兴,这篇影评可能有剧透                        本文转自多玩歪弟  —————————————————————————————— 在本文开始前，笔者有必要对本文做出一些声明（请尽情理解为骗字数）。本文乃笔者省下买杜蕾斯的钱去看《变形金刚3》回来之后的怨念产物，你即将看到的是一个不算死忠的死宅粉丝对于这部期待...                     ,1.0,,0回应,广东佛山,0.9255507401211464
160,变形金刚3的影评 (1590),XA™,4,2011-08-07 15:47:16,在主公奄奄一息之际，内奸杀了反贼，最后被主公决斗死了~,这篇影评可能有剧透                        一个人去海岸影城看的早场数字2D电影~ 由于剧情。。。说得好听点叫很通俗，而特效又弥补了剧情的不足，2D又弥补了3D的不足，总体来说还是值回票价的~ 在开场前放了无数预告片，看来看去还是哈7的预告片最帅，严重报以期待~ 期间首次尝试微博直播剧透，现在把微博汇集成一篇影评...                     ,,,1回应,广东深圳,0.2959621048367409
161,变形金刚3的影评 (1590),猪猪♥宝宝,4,2011-08-07 15:47:16,变形金刚3：哈七降临,我看完哈7下再回来评变3，相比之下变3真是照顾观众。 大家都是电视连续剧，哈7就纯粉丝向，不补习一下看的你没头没脑。 变三则做了让步，每次都淡出前作，而且视觉上也是变三占大优势。 虽然结局时怎么看都像重武装i.w.s.p装备大战恶魔高达，但依然让我觉得这两个半小时很爽。 ...                     ,1.0,,0回应,,0.9493310069359059
162,变形金刚3的影评 (1590),V-GoEsT,4,2011-08-07 15:47:16,月之暗面,这篇影评可能有剧透                        V神申明：本文多处内容涉及剧透，剧透无爱者请跳过，不好意思。   V神笔记月之暗面   如大家所见，《TransformersIII：Dark of the Moon》的官方译名是《变形金刚3：月黑之时》，可在与JKOER大帝一同欣赏完本片之后V神觉得译为“月之暗面”较好，JOKER大帝也认同了这一观点，于...                     ,1.0,,0回应,,0.36724875344120433
163,变形金刚3的影评 (1590),Arch Wallave,4,2011-08-07 15:47:16,我总能想象在地球某个角落里有人正在微笑,该片3D效果一般，剧情到了结尾有点狗血，少了点那种惨烈的3大boss之间的暴力PK，多了点智取和离间。不知道美国政府是不是也打算在将来，减少大规模武器的攻势，而转向对敌人的心理攻坚战呢？  为什么会提到美国政府呢？因为但凡此类电影，尤其是那些将要在全球范围内播出的个...                     ,1.0,,0回应,觉者,0.9984555618443743
164,变形金刚3的影评 (1590),圆脸男,4,2011-08-07 15:47:16,当你看《变形金刚》时，你看些什么,似乎已经形成了一种规律：每当有好莱坞大片横空出世，对它们的评价就都是毁誉参半，在专家眼中赞誉得少，在观众口中不屑得少，让你不知是该相信专家犀利的双眸还是群众雪亮的眼睛。 《变形金刚》三部曲的最后一部自然也没能免俗，我从电影院出来，听到到处都是啧啧的赞叹声，大...                     ,1.0,,3回应,北京,0.8458952223346761
165,变形金刚3的影评 (1590),(づ￣ 3￣)づ,4,2011-08-07 15:47:16,变形金刚3 那些不为人知的真相,以前我一直都没有看懂，看了《变3》之后我终于明白了。原来变形金刚是一部超现实gay片，比断背山有深度得多。很多隐晦的桥段，基情四射，让人无限遐想。  主角：Sam 大黄蜂        心口不一的攻 、吃软不吃硬的受        很明显大黄蜂是爱Sam的，处处保护着Sam，他看Sam的...                     ,1.0,,0回应,,0.9786515828320526
166,变形金刚3的影评 (1590),Ennis,4,2011-08-07 15:47:16,《变形金刚3》：仅仅是为了怀旧,尽管上映之前的所有影评都是直指其剧情的无脑，微博上认识不认识的人都说看了会睡觉，尽管第二集时候我也是艰难熬过了那两个小时，即使身处imax巨幕前唯一念头是怎么还不结束，可是，可是真的到它上映的那一天，还是抑制不住想要去看的念头，不为别的，仅仅是为了小时候看过却...                     ,1.0,,0回应,,0.7459255505810907
167,变形金刚3的影评 (1590),beepee,4,2011-08-07 15:47:16,变3：10个吐槽点,这篇影评可能有剧透                        变3的十大隐喻  票房过5亿的时候才选择3D去看，是为了忘却的纪念。在高铁亡魂＂头七＂之前，身为妄称公民的国人没有悲伤的权利。在真相几成编剧的时刻，身为妄称影迷的新闻人，怎么放得下追问的火把?如果你放下了，或许下一次的主角就会是自已。  带着这样的情绪走进万达，耳畔...                     ,,,0回应,北京,0.46059885060925876
168,变形金刚3的影评 (1590),江枫渔火,4,2011-08-07 15:47:16,《 变3》—— 既无前戏，也没高潮,说白点这第三部整体感觉十分坑爹。前面的故事比较拖沓，打酱油的情节太多，故事模式还是变2的模式。后半段故发展越来越乱，还有机器人追人这种老鹰抓小鸡的游戏相信不少观众已经感到厌倦；打斗场面亮点不多（最后的决战一般美军不出面是搞不定的）。不管怎么说变2中擎天柱丛...                     ,1.0,,0回应,吉林长春,0.9175699972890763
